RecordID_Int,ParcelNumber,Description,CardNumber,cvgiscityvw_OpenData_Parcels_AdditionsArea,StreetName,StreetNumber,Unit
52091,580221000,Open Porch,,196,MONTICELLO AVE,822,
52092,580222000,First Floor,,972,MONTICELLO AVE,808,
52093,580222000,Basement,,972,MONTICELLO AVE,808,
52094,580222000,Canopy,,78,MONTICELLO AVE,808,
52095,580222000,Concrete Patio,,78,MONTICELLO AVE,808,
52096,580222000,Deck,,208,MONTICELLO AVE,808,
52097,580222000,Finished Half-Story,,972,MONTICELLO AVE,808,
52098,580222000,Open Porch,,133,MONTICELLO AVE,808,
52099,580223000,First Floor,,884,MONTICELLO AVE,806,
52100,580223000,Second Floor,,587,MONTICELLO AVE,806,
52101,580223000,Concrete Patio,,71,MONTICELLO AVE,806,
52102,580223000,Open Porch,,80,MONTICELLO AVE,806,
52103,580224000,First Floor,,960,MONTICELLO AVE,804,
52104,580224000,Basement,,960,MONTICELLO AVE,804,
52105,580224000,Deck,,122,MONTICELLO AVE,804,
52106,580224000,Finished Half-Story,,960,MONTICELLO AVE,804,
52107,580224000,Open Porch,,133,MONTICELLO AVE,804,
52108,580224000,Open W/Cover 2/Sty,,78,MONTICELLO AVE,804,
52109,580225000,First Floor,,952,MONTICELLO AVE,802,
52110,580225000,Basement,,528,MONTICELLO AVE,802,
52111,580225000,Cathedral Ceiling,,360,MONTICELLO AVE,802,
52112,580225000,Deck,,240,MONTICELLO AVE,802,
52113,580225000,Screened Porch,,147,MONTICELLO AVE,802,
52114,580226000,First Floor,,1074,MONTICELLO AVE,800,
52115,580226000,Second Floor,,528,MONTICELLO AVE,800,
52116,580226000,Deck,,448,MONTICELLO AVE,800,
52117,580226000,Open Porch,,162,MONTICELLO AVE,800,
52118,580227000,First Floor,,1445,MONTICELLO AVE,801,
52119,580227000,Second Floor,,1469,MONTICELLO AVE,801,
52120,580227000,Concrete Patio,,40,MONTICELLO AVE,801,
52121,580227000,Deck,,30,MONTICELLO AVE,801,
52122,580227000,Open Porch,,362,MONTICELLO AVE,801,
52123,580227000,Pergola,,40,MONTICELLO AVE,801,
52124,580228000,First Floor,,1004,MONTICELLO AVE,803,
52125,580228000,Second Floor,,744,MONTICELLO AVE,803,
52126,580228000,Canopy,,352,MONTICELLO AVE,803,
52127,580228000,Deck,,352,MONTICELLO AVE,803,
52128,580228000,Finished Enclosed Porch,,140,MONTICELLO AVE,803,
52129,580228000,Open Porch,,216,MONTICELLO AVE,803,
52130,580229000,First Floor,,734,MONTICELLO AVE,807,
52131,580229000,Second Floor,,624,MONTICELLO AVE,807,
52132,580229000,Basement,,624,MONTICELLO AVE,807,
52133,580229000,Open Porch,,175,MONTICELLO AVE,807,
52134,580230000,First Floor,,764,MONTICELLO AVE,809,
52135,580230000,Second Floor,,624,MONTICELLO AVE,809,
52136,580230000,Basement,,624,MONTICELLO AVE,809,
52137,580230000,Deck,,194,MONTICELLO AVE,809,
52138,580230000,Open Porch,,203,MONTICELLO AVE,809,
52139,580231000,First Floor,,624,MONTICELLO AVE,811,
52140,580231000,Second Floor,,624,MONTICELLO AVE,811,
52141,580231000,Deck,,36,MONTICELLO AVE,811,
52142,580231000,Open Porch,,205,MONTICELLO AVE,811,
52143,580232000,First Floor,,624,MONTICELLO AVE,821,
52144,580232000,Second Floor,,624,MONTICELLO AVE,821,
52145,580232000,Finished Enclosed Porch,,84,MONTICELLO AVE,821,
52146,580232000,Open Porch,,133,MONTICELLO AVE,821,
52147,580232000,Pergola,,116,MONTICELLO AVE,821,
52148,580233000,First Floor,,838,MONTICELLO AVE,823,
52149,580233000,Second Floor,,476,MONTICELLO AVE,823,
52150,580233000,Deck,,180,MONTICELLO AVE,823,
52151,580233000,Open Porch,,168,MONTICELLO AVE,823,
52152,580234000,First Floor,,904,MONTICELLO AVE,827,
52153,580234000,Deck,,92,MONTICELLO AVE,827,
52154,580234000,Open Porch,,132,MONTICELLO AVE,827,
52155,580234000,Stoop,,24,MONTICELLO AVE,827,
52156,580235000,First Floor,,918,MONTICELLO AVE,829,
52157,580235000,Open Porch,,152,MONTICELLO AVE,829,
52158,580236000,First Floor,,1002,MERIDIAN ST,613,
52159,580236000,Second Floor,,732,MERIDIAN ST,613,
52160,580236000,Concrete Patio,,105,MERIDIAN ST,613,
52161,580236000,Deck,,104,MERIDIAN ST,613,
52162,580236000,Open Porch,,104,MERIDIAN ST,613,
52163,580237000,First Floor,,1368,BELMONT AVE,836,
52164,580237000,Second Floor,,1368,BELMONT AVE,836,
52165,580237000,Open Porch,,18,BELMONT AVE,836,
52166,580237000,Open W/Cover 2/Sty,,180,BELMONT AVE,836,
52167,580238000,First Floor,,1460,BELMONT AVE,834,
52168,580238000,Basement,,1460,BELMONT AVE,834,
52169,580238000,Concrete Patio,,412,BELMONT AVE,834,
52170,580238000,Open Porch,,119,BELMONT AVE,834,
52171,580238000,Screened Porch,,153,BELMONT AVE,834,
52172,580240000,First Floor,,1138,BELMONT AVE,824,
52173,580240000,Basement,,1138,BELMONT AVE,824,
52174,580240000,Open Porch,,147,BELMONT AVE,824,
52175,580240000,Screened Porch,,98,BELMONT AVE,824,
52176,580241000,First Floor,,896,BELMONT AVE,820,
52177,580241000,Second Floor,,637,BELMONT AVE,820,
52178,580241000,Open Porch,,48,BELMONT AVE,820,
52179,580242000,First Floor,,953,BELMONT AVE,816,
52180,580242000,Second Floor,,763,BELMONT AVE,816,
52181,580242000,Canopy,,30,BELMONT AVE,816,
52182,580242000,Garage,,190,BELMONT AVE,816,
52183,580242000,Stone Patio,,100,BELMONT AVE,816,
52184,580243000,First Floor,,776,BELMONT AVE,810,
52185,580243000,Second Floor,,728,BELMONT AVE,810,
52186,580243000,Finished Attic,,728,BELMONT AVE,810,
52187,580243000,Finished Enclosed Porch,,30,BELMONT AVE,810,
52188,580243000,Open Porch,,164,BELMONT AVE,810,
52189,580244000,First Floor,,1128,BELMONT AVE,808,
52190,580244000,Second Floor,,912,BELMONT AVE,808,
52191,580244000,Deck,,96,BELMONT AVE,808,
52192,580244000,Open Porch,,154,BELMONT AVE,808,
52193,580244000,Screened Porch,,192,BELMONT AVE,808,
52194,580245000,First Floor,,948,BELMONT AVE,802,
52195,580245000,Second Floor,,840,BELMONT AVE,802,
52196,580245000,Basement,,392,BELMONT AVE,802,
52197,580245000,Open Porch,,325,BELMONT AVE,802,
52198,580246000,First Floor,,961,BELMONT AVE,800,
52199,580246000,Second Floor,,750,BELMONT AVE,800,
52200,580246000,Open Porch,,162,BELMONT AVE,800,
52201,580246000,Stoop,,15,BELMONT AVE,800,
52202,580247000,First Floor,,865,BELMONT AVE,801,
52203,580247000,Second Floor,,614,BELMONT AVE,801,
52204,580247000,Deck,,100,BELMONT AVE,801,
52205,580247000,Open Porch,,48,BELMONT AVE,801,
52206,580248000,First Floor,,843,BELMONT AVE,805,
52207,580248000,Second Floor,,873,BELMONT AVE,805,
52208,580248000,Basement,,843,BELMONT AVE,805,
52209,580248000,Deck,,192,BELMONT AVE,805,
52210,580248000,Open Porch,,276,BELMONT AVE,805,
52211,580248000,Stoop,,36,BELMONT AVE,805,
52212,580249000,First Floor,,1005,BELMONT AVE,809,
52213,580249000,Second Floor,,961,BELMONT AVE,809,
52214,580249000,Basement,,368,BELMONT AVE,809,
52215,580249000,Open Porch,,48,BELMONT AVE,809,
52216,580250000,First Floor,,873,BELMONT AVE,811,
52217,580250000,Second Floor,,614,BELMONT AVE,811,
52218,580250000,Deck,,120,BELMONT AVE,811,
52219,580250000,Open Porch,,57,BELMONT AVE,811,
52220,580250000,Pergola,,120,BELMONT AVE,811,
52221,580250000,Stoop,,36,BELMONT AVE,811,
52222,580251000,First Floor,,1570,BELMONT AVE,813,
52223,580251000,Second Floor,,1378,BELMONT AVE,813,
52224,580251000,Open Porch,,223,BELMONT AVE,813,
52225,580252000,First Floor,,840,BELMONT AVE,815,
52226,580252000,Second Floor,,540,BELMONT AVE,815,
52227,580252000,Deck,,100,BELMONT AVE,815,
52228,580252000,Open Porch,,72,BELMONT AVE,815,
52229,580252000,Unfinished Utility Area,,96,BELMONT AVE,815,
52230,580253000,First Floor,,1282,BELMONT AVE,821,
52231,580253000,Second Floor,,864,BELMONT AVE,821,
52232,580253000,Concrete Patio,,192,BELMONT AVE,821,
52233,580253000,Open Porch,,180,BELMONT AVE,821,
52234,580254000,First Floor,,1994,BELMONT AVE,829,
52235,580254000,Second Floor,,1728,BELMONT AVE,829,
52236,580254000,Open Porch,,224,BELMONT AVE,829,
52237,580254000,Open W/Cover 2/Sty,,259,BELMONT AVE,829,
52238,580255000,First Floor,,1672,BELMONT AVE,837,
52239,580255000,Second Floor,,672,BELMONT AVE,837,
52240,580255000,Open Porch,,318,BELMONT AVE,837,
52241,580255000,Screened Porch,,72,BELMONT AVE,837,
52242,580256000,First Floor,,916,MONTICELLO RD,834,
52243,580256000,Second Floor,,916,MONTICELLO RD,834,
52244,580256000,Open Porch,,168,MONTICELLO RD,834,
52245,580256000,First Floor,,1092,MONTICELLO RD,834,
52246,580257000,First Floor,,552,MONTICELLO RD,832,
52247,580257000,Second Floor,,552,MONTICELLO RD,832,
52248,580257000,Deck,,64,MONTICELLO RD,832,
52249,580257000,Open Porch,,156,MONTICELLO RD,832,
52250,580257000,Frame Enclosed 1/Sty,,128,MONTICELLO RD,832,
52251,580257000,First Floor,,468,MONTICELLO RD,832,
52252,580257000,First Floor,,938,MONTICELLO RD,832,
52253,580257000,Second Floor,,938,MONTICELLO RD,832,
52254,580257000,Basement,,558,MONTICELLO RD,832,
52255,580257000,Deck,,277,MONTICELLO RD,832,
52256,580258000,First Floor,,2030,HINTON AVE,826,
52257,580258000,First Floor,,1196,HINTON AVE,826,
52258,580258000,Second Floor,,1196,HINTON AVE,826,
52259,580259000,First Floor,,2196,HINTON AVE,824,
52260,580259000,Deck,,426,HINTON AVE,824,
52261,580259000,Open Porch,,224,HINTON AVE,824,
52262,580259000,Second Floor,,2264,HINTON AVE,824,
52263,580260000,First Floor,,480,HINTON AVE,822,
52264,580262000,First Floor,,872,HINTON AVE,816,
52265,580263000,First Floor,,682,HINTON AVE,814,
52266,580263000,Second Floor,,682,HINTON AVE,814,
52267,580263000,Open Porch,,641,HINTON AVE,814,
52268,580263000,First Floor,,546,HINTON AVE,814,
52269,580264000,First Floor,,881,HINTON AVE,808,
52270,580264000,Second Floor,,504,HINTON AVE,808,
52271,580264000,Open Porch,,134,HINTON AVE,808,
52272,580264000,Screened Porch,,45,HINTON AVE,808,
52273,580265000,First Floor,,1220,HINTON AVE,804-806,
52274,580265000,Second Floor,,764,HINTON AVE,804-806,
52275,580265000,Cellar,,375,HINTON AVE,804-806,
52276,580265000,Deck,,360,HINTON AVE,804-806,
52277,580265000,Open Porch,,174,HINTON AVE,804-806,
52278,580265000,First Floor,,252,HINTON AVE,804-806,
52279,580265000,Deck,,144,HINTON AVE,804-806,
52280,580267000,First Floor,,902,HINTON AVE,800,
52281,580267000,Second Floor,,618,HINTON AVE,800,
52282,580267000,Open Porch,,132,HINTON AVE,800,
52283,580268000,First Floor,,1324,MONTICELLO RD,402,
52284,580268000,Basement,,1452,MONTICELLO RD,402,
52285,580268000,Finished Half-Story,,1280,MONTICELLO RD,402,
52286,580268000,Open Porch,,352,MONTICELLO RD,402,
52287,580268000,Frame Enclosed 1/Sty,,128,MONTICELLO RD,402,
52288,580268100,First Floor,,1078,MONTICELLO RD,408,
52289,580269000,First Floor,,1213,MONTICELLO RD,345,
52290,580269000,Second Floor,,877,MONTICELLO RD,345,
52291,580269000,Open Porch,,287,MONTICELLO RD,345,
52292,580270000,First Floor,,932,MONTICELLO RD,341,
52293,580270000,Second Floor,,932,MONTICELLO RD,341,
52294,580270000,Deck,,80,MONTICELLO RD,341,
52295,580270000,Open Porch,,96,MONTICELLO RD,341,
52296,580270000,Glass Enclosed 2/Sty,,78,MONTICELLO RD,341,
52297,580271000,First Floor,,1198,MONTICELLO RD,337,
52298,580271000,Second Floor,,1474,MONTICELLO RD,337,
52299,580271000,Third Floor,,156,MONTICELLO RD,337,
52300,580271000,Deck,,85,MONTICELLO RD,337,
52301,580271000,Open Porch,,216,MONTICELLO RD,337,
52302,580271000,Screened Porch,,311,MONTICELLO RD,337,
52303,580272000,First Floor,,907,MONTICELLO RD,333,
52304,580272000,Second Floor,,907,MONTICELLO RD,333,
52305,580272000,Concrete Patio,,286,MONTICELLO RD,333,
52306,580272000,Open Porch,,193,MONTICELLO RD,333,
52307,580273000,First Floor,,1250,MONTICELLO RD,325,
52308,580273000,Second Floor,,1250,MONTICELLO RD,325,
52309,580273000,Open Porch,,408,MONTICELLO RD,325,
52310,580273000,Screened Porch,,144,MONTICELLO RD,325,
52311,580274000,First Floor,,737,MONTICELLO RD,323,
52312,580274000,Second Floor,,576,MONTICELLO RD,323,
52313,580274000,Basement,,737,MONTICELLO RD,323,
52314,580274000,Concrete Patio,,643,MONTICELLO RD,323,
52315,580274000,Deck,,160,MONTICELLO RD,323,
52316,580274000,Open Porch,,176,MONTICELLO RD,323,
52317,580275000,First Floor,,1110,MONTICELLO RD,321,
52318,580275000,Second Floor,,1056,MONTICELLO RD,321,
52319,580275000,Basement,,1056,MONTICELLO RD,321,
52320,580275000,Open Porch,,223,MONTICELLO RD,321,
52321,580275000,Open W/Cover 2/Sty,,70,MONTICELLO RD,321,
52322,580275000,Stoop,,9,MONTICELLO RD,321,
52323,580276000,First Floor,,1533,MONTICELLO RD,317,
52324,580276000,Second Floor,,1458,MONTICELLO RD,317,
52325,580276000,Third Floor,,64,MONTICELLO RD,317,
52326,580276000,Open Porch,,196,MONTICELLO RD,317,
52327,580277000,First Floor,,1452,MONTICELLO RD,313,
52328,580277000,Second Floor,,1056,MONTICELLO RD,313,
52329,580277000,Open Porch,,246,MONTICELLO RD,313,
52330,580278000,First Floor,,1507,MONTICELLO RD,309,
52331,580278000,Second Floor,,1153,MONTICELLO RD,309,
52332,580278000,Basement,,640,MONTICELLO RD,309,
52333,580278000,Cathedral Ceiling,,448,MONTICELLO RD,309,
52334,580278000,Open Porch,,144,MONTICELLO RD,309,
52335,580278000,Vaulted Ceiling,,156,MONTICELLO RD,309,
52336,580279000,First Floor,,1147,GRAVES ST,702,
52337,580279000,Second Floor,,889,GRAVES ST,702,
52338,580279000,Basement,,406,GRAVES ST,702,
52339,580279000,Open Porch,,359,GRAVES ST,702,
52340,580280000,First Floor,,1184,GRAVES ST,700,
52341,580280000,Second Floor,,1184,GRAVES ST,700,
52342,580280000,"Deck, Wood-Double Deck",,72,GRAVES ST,700,
52343,580280000,Open Porch,,315,GRAVES ST,700,
52344,580281000,First Floor,,1493,MONTICELLO RD,209,
52345,580282000,First Floor,,848,MONTICELLO RD,205,
52346,580283000,First Floor,,1046,GRAVES ST,703,
52347,580283000,Second Floor,,888,GRAVES ST,703,
52348,580283000,Basement,,420,GRAVES ST,703,
52349,580283000,Open Porch,,176,GRAVES ST,703,
52350,580283000,Frame Enclosed 1/Sty,,96,GRAVES ST,703,
52351,580284000,First Floor,,878,GRAVES ST,705,
52352,580284000,Second Floor,,794,GRAVES ST,705,
52353,580284000,Deck,,224,GRAVES ST,705,
52354,580284000,Open Porch,,270,GRAVES ST,705,
52355,580285000,First Floor,,1572,GRAVES ST,707,
52356,580285000,Second Floor,,1572,GRAVES ST,707,
52357,580285000,Third Floor,,330,GRAVES ST,707,
52358,580285000,Basement,,330,GRAVES ST,707,
52359,580285000,Deck,,362,GRAVES ST,707,
52360,580285000,"Deck, Wood-Double Deck",,102,GRAVES ST,707,
52361,580285000,Open Porch,,294,GRAVES ST,707,
52362,580286000,First Floor,,878,GRAVES ST,709,
52363,580286000,Second Floor,,780,GRAVES ST,709,
52364,580286000,Basement,,330,GRAVES ST,709,
52365,580286000,Open Porch,,150,GRAVES ST,709,
52366,580286000,Frame Enclosed 1/Sty,,108,GRAVES ST,709,
52367,580287000,First Floor,,878,GRAVES ST,711,
52368,580287000,Second Floor,,766,GRAVES ST,711,
52369,580287000,Basement,,280,GRAVES ST,711,
52370,580287000,Deck,,102,GRAVES ST,711,
52371,580287000,Open Porch,,168,GRAVES ST,711,
52372,580288000,First Floor,,728,GRAVES ST,713,
52373,580288000,Deck,,144,GRAVES ST,713,
52374,580288000,Finished Two-Thirds,,728,GRAVES ST,713,
52375,580288000,Open Porch,,182,GRAVES ST,713,
52376,580288000,Frame Enclosed 1/Sty,,60,GRAVES ST,713,
52377,580289000,First Floor,,11186,AVON ST,110,
52378,580289000,Second Floor,,11186,AVON ST,110,
52379,580289000,Third Floor,,11186,AVON ST,110,
52380,580289100,First Floor,,21780,AVON ST,100,
52381,580289100,Second Floor,,20844,AVON ST,100,
52382,580290000,First Floor,,1120,GRAVES ST,715,
52383,580290000,Open Porch,,224,GRAVES ST,715,
52384,580290000,Frame Enclosed 1/Sty,,95,GRAVES ST,715,
52385,580291000,First Floor,,956,GRAVES ST,717,
52386,580291000,Second Floor,,900,GRAVES ST,717,
52387,580291000,Open Porch,,168,GRAVES ST,717,
52388,580291000,Frame Enclosed 1/Sty,,112,GRAVES ST,717,
52389,580292000,First Floor,,956,GRAVES ST,719,
52390,580292000,Second Floor,,900,GRAVES ST,719,
52391,580292000,Open Porch,,161,GRAVES ST,719,
52392,580292000,Glass Enclosed 1/Sty,,112,GRAVES ST,719,
52393,580293000,First Floor,,819,GRAVES ST,735,
52394,580293000,Second Floor,,414,GRAVES ST,735,
52395,580293000,Open Porch,,120,GRAVES ST,735,
52396,580293000,Trex Deck,,30,GRAVES ST,735,
52397,580294000,First Floor,,1144,GRAVES ST,737,
52398,580294000,Deck,,72,GRAVES ST,737,
52399,580294000,Open Porch,,84,GRAVES ST,737,
52400,580295000,First Floor,,705,GRAVES ST,741,
52401,580295000,Second Floor,,725,GRAVES ST,741,
52402,580295000,Basement,,641,GRAVES ST,741,
52403,580295000,Open Porch,,84,GRAVES ST,741,
52404,580295000,Frame Enclosed 1/Sty,,96,GRAVES ST,741,
52405,580297000,First Floor,,868,GRAVES ST,742,
52406,580297000,Second Floor,,672,GRAVES ST,742,
52407,580297000,Deck,,80,GRAVES ST,742,
52408,580297000,Open Porch,,223,GRAVES ST,742,
52409,580297000,Pergola,,80,GRAVES ST,742,
52410,580298000,First Floor,,833,GRAVES ST,714,
52411,580298000,Three Quarter Story,,784,GRAVES ST,714,
52412,580298000,Basement,,784,GRAVES ST,714,
52413,580298000,Deck,,98,GRAVES ST,714,
52414,580298000,Open Porch,,196,GRAVES ST,714,
52415,580298000,Frame Enclosed 1/Sty,,49,GRAVES ST,714,
52416,580299000,First Floor,,1422,GRAVES ST,712,
52417,580299000,Second Floor,,824,GRAVES ST,712,
52418,580299000,Open Porch,,174,GRAVES ST,712,
52419,580300000,First Floor,,755,GRAVES ST,710,
52420,580300000,Second Floor,,755,GRAVES ST,710,
52421,580300000,Deck,,80,GRAVES ST,710,
52422,580300000,Open Porch,,126,GRAVES ST,710,
52423,580300000,Open W/Cover 2/Sty,,36,GRAVES ST,710,
52424,580301000,First Floor,,784,GRAVES ST,708,
52425,580301000,Second Floor,,672,GRAVES ST,708,
52426,580301000,Basement,,336,GRAVES ST,708,
52427,580301000,Open Porch,,126,GRAVES ST,708,
52428,580301000,Frame Enclosed 1/Sty,,72,GRAVES ST,708,
52429,580302000,First Floor,,1100,GRAVES ST,706,
52430,580302000,Second Floor,,908,GRAVES ST,706,
52431,580302000,Basement,,240,GRAVES ST,706,
52432,580302000,Open Porch,,217,GRAVES ST,706,
52433,580302000,Frame Enclosed 1/Sty,,192,GRAVES ST,706,
52434,580303000,First Floor,,1108,GRAVES ST,704,
52435,580303000,Second Floor,,1108,GRAVES ST,704,
52436,580303000,Open Porch,,175,GRAVES ST,704,
52437,580303000,Stoop,,20,GRAVES ST,704,
52438,580305000,First Floor,,780,LITTLE GRAVES ST,211,
52439,580305000,Basement,,780,LITTLE GRAVES ST,211,
52440,580305000,Open Porch,,126,LITTLE GRAVES ST,211,
52441,580305000,Frame Enclosed 1/Sty,,96,LITTLE GRAVES ST,211,
52442,580306000,First Floor,,0,LITTLE GRAVES ST,216,
52443,580306000,Second Floor,,672,LITTLE GRAVES ST,216,
52444,580306000,Open Porch,,112,LITTLE GRAVES ST,216,
52445,580307000,First Floor,,1208,LITTLE GRAVES ST,214,
52446,580307000,Basement,,1208,LITTLE GRAVES ST,214,
52447,580307000,Finished Half-Story,,1208,LITTLE GRAVES ST,214,
52448,580307000,Open Porch,,239,LITTLE GRAVES ST,214,
52449,580307000,First Floor,,672,LITTLE GRAVES ST,214,
52450,580307000,Second Floor,,672,LITTLE GRAVES ST,214,
52451,580307000,Open Porch,,112,LITTLE GRAVES ST,214,
52452,580307000,Unfinished Utility Area,,112,LITTLE GRAVES ST,214,
52453,580308000,First Floor,,1000,LITTLE GRAVES ST,212,
52454,580308000,Basement,,520,LITTLE GRAVES ST,212,
52455,580308000,Frame Enclosed 1/Sty,,100,LITTLE GRAVES ST,212,
52456,580309000,First Floor,,962,LITTLE GRAVES ST,210,
52457,580309000,Open Porch,,176,LITTLE GRAVES ST,210,
52458,580310000,First Floor,,1120,LITTLE GRAVES ST,208,
52459,580310000,Basement,,1120,LITTLE GRAVES ST,208,
52460,580310000,Open Porch,,195,LITTLE GRAVES ST,208,
52461,580310000,Storage,,48,LITTLE GRAVES ST,208,
52462,580311000,First Floor,,1039,GOODMAN ST,123,
52463,580311000,Deck,,225,GOODMAN ST,123,
52464,580311000,Open Porch,,70,GOODMAN ST,123,
52465,580311000,Screened Porch,,60,GOODMAN ST,123,
52466,580312000,First Floor,,1256,GOODMAN ST,125,
52467,580312000,Second Floor,,1172,GOODMAN ST,125,
52468,580312000,Deck,,160,GOODMAN ST,125,
52469,580312000,Open Porch,,138,GOODMAN ST,125,
52470,580313000,First Floor,,888,GOODMAN ST,127,
52471,580313000,Second Floor,,696,GOODMAN ST,127,
52472,580313000,Basement,,336,GOODMAN ST,127,
52473,580313000,Open Porch,,108,GOODMAN ST,127,
52474,580313000,Stoop,,28,GOODMAN ST,127,
52475,580314000,First Floor,,939,GOODMAN ST,129,
52476,580314000,Second Floor,,939,GOODMAN ST,129,
52477,580314000,Open Porch,,114,GOODMAN ST,129,
52478,580315000,First Floor,,675,GOODMAN ST,131,
52479,580315000,Second Floor,,439,GOODMAN ST,131,
52480,580315000,Deck,,96,GOODMAN ST,131,
52481,580315000,Open Porch,,120,GOODMAN ST,131,
52482,580316000,First Floor,,912,GOODMAN ST,133,
52483,580316000,Canopy,,52,GOODMAN ST,133,
52484,580316000,Open Porch,,144,GOODMAN ST,133,
52485,580316000,Stoop,,52,GOODMAN ST,133,
52486,580317000,First Floor,,768,GOODMAN ST,135,
52487,580317000,Second Floor,,768,GOODMAN ST,135,
52488,580317000,Open Porch,,126,GOODMAN ST,135,
52489,580318000,First Floor,,1149,GOODMAN ST,137,
52490,580318000,Second Floor,,424,GOODMAN ST,137,
52491,580318000,Basement,,424,GOODMAN ST,137,
52492,580318000,Open Porch,,114,GOODMAN ST,137,
52493,580318000,Frame Enclosed 1/Sty,,132,GOODMAN ST,137,
52494,580319000,First Floor,,1324,GOODMAN ST,150,
